scan_timestamp_ns,odom_timestamp_ns,expert_command_timestamp_ns,range_000_deg,range_010_deg,range_020_deg,range_030_deg,range_040_deg,range_050_deg,range_060_deg,range_070_deg,range_080_deg,range_090_deg,range_100_deg,range_110_deg,range_120_deg,range_130_deg,range_140_deg,range_150_deg,range_160_deg,range_170_deg,range_180_deg,range_190_deg,range_200_deg,range_210_deg,range_220_deg,range_230_deg,range_240_deg,range_250_deg,range_260_deg,range_270_deg,range_280_deg,range_290_deg,range_300_deg,range_310_deg,range_320_deg,range_330_deg,range_340_deg,range_350_deg,measured_linear_velocity,measured_angular_velocity,measured_linear_acceleration,expert_linear_velocity,expert_angular_velocity
718200000000,718200000000,718189000000,1.1878809928894043,1.2686824202537537,1.3091033101081848,1.3577499389648438,0.7203961610794067,0.6431655287742615,0.5902009308338165,0.5685463845729828,0.5578273236751556,0.5612682402133942,0.5943808853626251,0.6239854991436005,0.717105507850647,0.8287869989871979,1.0088804066181183,0.904107004404068,0.814298689365387,0.8121334314346313,1.0672112703323364,1.3655770421028137,1.213416188955307,0.6757290363311768,0.572047233581543,0.5116609036922455,0.4739307165145874,0.44966574013233185,0.44220776855945587,0.45550619065761566,0.4646023362874985,0.5092927813529968,0.5536397695541382,0.6154636442661285,0.7076374292373657,0.8167800605297089,0.9458821713924408,1.078220546245575,0.1628048025395401,0.1983743863753773,-0.15205561258113676,0.16280480254032817,0.19837438645158317
718400000000,718400000000,718387000000,1.1856643557548523,1.2486011981964111,1.314756453037262,1.3321387767791748,0.7003701329231262,0.634289413690567,0.5833982229232788,0.5511341094970703,0.5497373640537262,0.5645236968994141,0.5804362595081329,0.6544046401977539,0.7277960777282715,0.8649382293224335,1.0783020853996277,0.8954578340053558,0.83463054895401,0.8380225598812103,1.1643168926239014,1.4739338159561157,0.7842997610569,0.6471547782421112,0.5709265768527985,0.5019439309835434,0.4705069810152054,0.46316076815128326,0.4509018659591675,0.4612314999103546,0.47198809683322906,0.531027227640152,0.5646866858005524,0.6389927566051483,0.7280133664608002,0.8351902365684509,0.960086464881897,1.0626210570335388,0.1526482323789935,0.2525427605259978,-0.09118903257387956,0.15264823238099254,0.2525427606347065
718600000000,718600000000,718584000000,1.1828632354736328,1.2408454418182373,1.2848017811775208,1.033699631690979,0.6690893769264221,0.6052910685539246,0.5647350251674652,0.5433280169963837,0.5518202185630798,0.5603711009025574,0.6003440320491791,0.6669649183750153,0.7504513263702393,0.8922586441040039,1.0671817064285278,0.9078406393527985,0.8657746613025665,0.9099450707435608,1.2997522354125977,1.5794101357460022,0.7392675280570984,0.6382755041122437,0.5536271929740906,0.5060393512248993,0.47684216499328613,0.4550892263650894,0.4586940258741379,0.47478078305721283,0.4981565326452255,0.5392369627952576,0.5838638544082642,0.6573420763015747,0.744487076997757,0.8550948202610016,0.9714855253696442,1.068854808807373,0.1470024942207715,0.28265336416311015,-0.06648616917459549,0.14700249422067707,0.28265336415638903
718800000000,718800000000,718783000000,1.1785417795181274,1.2317025065422058,1.2706573009490967,0.7188571691513062,0.6299827098846436,0.5911321938037872,0.5367476940155029,0.5448736250400543,0.5447484850883484,0.5675698220729828,0.6058379411697388,0.6788089573383331,0.7954197227954865,0.9582788050174713,1.0362105965614319,0.920427143573761,0.9000193178653717,1.0319361984729767,1.4429717659950256,1.2755533754825592,0.7126554548740387,0.6111039817333221,0.5321290791034698,0.48985424637794495,0.4670865684747696,0.46438784897327423,0.46432988345623016,0.4767906218767166,0.5056772828102112,0.5511211156845093,0.6081335842609406,0.6798645853996277,0.7673041224479675,0.8763860762119293,0.9736317098140717,1.0870052576065063,0.14464073331339478,0.2952494223507074,-0.02818917376856689,0.14464073331324875,0.29524942232934015
719000000000,719000000000,718981000000,1.1629454493522644,1.2211803793907166,1.246289074420929,0.6691851913928986,0.6091553270816803,0.5609555840492249,0.5445220768451691,0.5429275333881378,0.5362336039543152,0.5791488289833069,0.6291784644126892,0.7060904800891876,0.8287046253681183,1.0343637466430664,1.0205914378166199,0.9311874508857727,0.9359391927719116,1.228256106376648,1.56425940990448,0.8370895385742188,0.695390522480011,0.5940143465995789,0.5252671837806702,0.4871365875005722,0.4744143933057785,0.4626460373401642,0.4800136536359787,0.4991617649793625,0.5214026570320129,0.5652374029159546,0.6275771260261536,0.6985584795475006,0.7894715666770935,0.8965376615524292,0.9969565272331238,1.0986806154251099,0.1450302888279964,0.2931717929666178,0.02842421334747769,0.14503028882900204,0.29317179291198914
719200000000,719200000000,719178000000,1.1579682230949402,1.1962895393371582,1.2296122908592224,0.6294619143009186,0.5784329175949097,0.548993706703186,0.5333651304244995,0.5196071863174438,0.5410829484462738,0.5767732262611389,0.6415863931179047,0.7333180010318756,0.8777518272399902,1.1141281127929688,1.0064754486083984,0.9382635951042175,0.9901667833328247,1.3617348074913025,1.6779336333274841,0.7920396625995636,0.6780288219451904,0.58140429854393,0.5223312377929688,0.49716922640800476,0.48767733573913574,0.4772777110338211,0.4935385137796402,0.5078811049461365,0.5379222929477692,0.5824628174304962,0.6477678418159485,0.7156510651111603,0.814056009054184,0.9053843319416046,1.0066419839859009,1.1038585305213928,0.1459711487370896,0.28815387338454457,0.04399782717712242,0.14597114873555866,0.2881538734103537
719400000000,719420000000,719409000000,1.1350589394569397,1.1711121797561646,1.2183194756507874,0.601914644241333,0.5450801849365234,0.5209567546844482,0.5039022862911224,0.5170649588108063,0.538649320602417,0.5812181830406189,0.6467137634754181,0.7524142861366272,0.9197069704532623,1.155913531780243,1.0081093907356262,0.9655713438987732,1.0707648992538452,1.4978886246681213,0.959662675857544,0.7659839391708374,0.6424513757228851,0.5736033320426941,0.5302079916000366,0.498688742518425,0.49401161074638367,0.4847521632909775,0.5018462836742401,0.5371160209178925,0.5694075226783752,0.6006537973880768,0.6684547066688538,0.7305130660533905,0.8364312052726746,0.9203148186206818,1.0153921842575073,1.0855463743209839,0.1604448797564828,0.21063989688485663,0.1270628210292557,0.16050501936171305,0.2106398967375306
719600000000,719600000000,719602000000,1.112866222858429,1.1486751437187195,1.2137393951416016,0.5584281086921692,0.5271762311458588,0.5032628178596497,0.49922941625118256,0.5054875314235687,0.527739018201828,0.5660129487514496,0.6358814537525177,0.7704601287841797,0.9421297609806061,1.1595578789710999,1.029630720615387,0.9890779256820679,1.1926087141036987,1.6123319864273071,0.9510847628116608,0.7615770995616913,0.6451034843921661,0.5773667991161346,0.543070524930954,0.5114890038967133,0.5045490264892578,0.5049448311328888,0.5210833251476288,0.536697655916214,0.5760470926761627,0.6144618093967438,0.6704928874969482,0.7654587030410767,0.8417742252349854,0.9211880266666412,1.008480191230774,1.0708861351013184,0.17249092258424525,0.1467150796052863,0.08372650306398555,0.17519956750642246,0.13226897329908027
719800000000,719800000000,719802000000,1.089489996433258,1.1118655800819397,1.1750200390815735,0.5383715033531189,0.5141228139400482,0.4861222803592682,0.48724448680877686,0.4904962629079819,0.5141174495220184,0.5626731216907501,0.6352809071540833,0.753256767988205,0.9502324759960175,1.1847663521766663,1.0641983151435852,1.027604341506958,1.2761645913124084,1.6707997918128967,0.9375257790088654,0.764963835477829,0.6643515527248383,0.5812077522277832,0.5501477122306824,0.5269249677658081,0.5141438841819763,0.5276593565940857,0.5396287441253662,0.5475876033306122,0.5905779898166656,0.6165489256381989,0.6889519393444061,0.7607199549674988,0.8384095430374146,0.9087831974029541,0.9995693266391754,1.0440931916236877,0.18823060786061774,0.06277009139132872,0.06186330100632631,0.19123703677038087,0.04673580389130209
720000000000,720000000000,720002000000,1.0443293452262878,1.0744825601577759,1.1295517086982727,0.5146826505661011,0.4920467138290405,0.4575808644294739,0.46437232196331024,0.46021346747875214,0.49466949701309204,0.5253011286258698,0.6097707450389862,0.7215306460857391,0.9183816015720367,1.2357221245765686,1.0977522730827332,1.0592492818832397,1.2860116362571716,1.698076069355011,0.9826743602752686,0.7966803014278412,0.6850990056991577,0.6146871745586395,0.5766634941101074,0.5438268780708313,0.5406059622764587,0.5353472530841827,0.5519701838493347,0.5666482448577881,0.599707305431366,0.6356810033321381,0.6915702819824219,0.7605615854263306,0.8239060044288635,0.8981208503246307,0.9591476321220398,1.0117814540863037,0.19631916647782077,-0.019631112158080555,-0.014394898144587387,0.1936655948692652,-0.03378349403058573
